"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","DECADES"
37953,1984,"CA","USF","STF","DEER","","1984/09/18 00:00:00+00","1984/09/19 00:00:00+00",1,8,1,12.590587,1980
37954,1984,"CA","USF","STF","PAPER","","1984/07/05 00:00:00+00","1984/07/07 00:00:00+00",1,6,1,48.918678,1980
37955,1984,"CA","USF","STF","SPRING","","1984/08/24 00:00:00+00","1984/08/25 00:00:00+00",2,6,1,86.326668,1980
37956,1993,"CA","USF","STF","MCKAY","","1993/05/10 00:00:00+00","1993/05/11 00:00:00+00",5,8,1,18.369633,1990
37957,2000,"CA","USF","STF","ARNOT","","2000/06/28 00:00:00+00","2000/08/02 00:00:00+00",1,8,2,222.2774,2000
37958,2001,"CA","USF","STF","WHITE","","2001/08/19 00:00:00+00","2001/08/23 00:00:00+00",2,8,1,184.75403,2000
37959,1987,"CA","USF","STF","PAPER","","1987/08/31 00:00:00+00","1987/10/12 00:00:00+00",1,8,1,45020.305,1980
37960,1990,"CA","USF","STF","ROUND","","1990/09/13 00:00:00+00","1990/09/14 00:00:00+00",2,8,1,20.656219,1990
37961,1990,"CA","USF","STF","FLY","","1990/08/09 00:00:00+00","1990/08/15 00:00:00+00",1,6,1,14.029778,1990
37962,1990,"CA","USF","STF","PI","","1990/08/19 00:00:00+00","1990/08/29 00:00:00+00",1,6,1,12.406301,1990
37963,2003,"CA","USF","STF","MUDD","","2003/08/31 00:00:00+00","2003/10/27 00:00:00+00",1,2,2,4336.8442,2000
37964,2003,"CA","USF","STF","WHIT","","2003/08/31 00:00:00+00","2003/10/27 00:00:00+00",1,2,2,1003.4901,2000
37965,2003,"CA","USF","STF","BURGSON","","2003/07/29 00:00:00+00","2003/08/26 00:00:00+00",1,6,1,19.183281,2000
37966,2003,"CA","USF","STF","BOX","","2003/07/19 00:00:00+00","2003/12/31 00:00:00+00",1,2,2,1569.0714,2000
37967,2003,"CA","USF","STF","MOUNTAIN","","2003/07/20 00:00:00+00","2003/12/31 00:00:00+00",1,2,2,2632.7732,2000
37968,2003,"CA","USF","STF","MERCED","","2003/07/28 00:00:00+00","2003/08/30 00:00:00+00",7,2,1,57.426212,2000
37969,1974,"CA","USF","STF","JENKINS","","1974/09/24 00:00:00+00","1974/09/24 00:00:00+00",7,6,1,6.2582679,1970
37970,1974,"CA","USF","STF","HASLOE","","1974/07/20 00:00:00+00","1974/07/21 00:00:00+00",4,6,1,137.24745,1970
37971,2002,"CA","USF","STF","RALPH","","2002/09/12 00:00:00+00","2002/09/13 00:00:00+00",3,8,1,13.986856,2000
37972,1999,"CA","USF","STF","PILOT","","1999/08/23 00:00:00+00","1999/08/30 00:00:00+00",2,8,1,3994.6895,1990
37973,1999,"CA","USF","STF","HIRAM","","1999/08/10 00:00:00+00","1999/08/10 00:00:00+00",1,8,2,2750.9839,1990
37974,1977,"CA","USF","STF","SOURGRASS","","1977/04/23 00:00:00+00","1977/04/25 00:00:00+00",3,6,1,66.26606,1970
37975,1977,"CA","USF","STF","SONNET ","","1977/02/18 00:00:00+00","1977/02/21 00:00:00+00",4,6,1,631.81659,1970
37976,1977,"CA","USF","STF","BOWER ","","1977/09/06 00:00:00+00","1977/09/07 00:00:00+00",7,8,1,20.384991,1970
37977,1980,"CA","USF","STF","RIVERSIDE","","1980/10/09 00:00:00+00","1980/10/10 00:00:00+00",7,6,1,28.506042,1980
37978,1980,"CA","USF","STF","MURPHY","","1980/09/20 00:00:00+00","1980/09/22 00:00:00+00",9,6,1,40.607487,1980
37979,1979,"CA","USF","STF","RAMSEY","","1979/08/04 00:00:00+00","1979/08/07 00:00:00+00",3,6,1,195.6933,1970
37980,1981,"CA","USF","STF","BUCHANAN","","1981/08/08 00:00:00+00","1981/08/11 00:00:00+00",2,6,1,860.05768,1980
37981,1981,"CA","USF","STF","DAVIDSON","","1981/01/21 00:00:00+00","1981/01/22 00:00:00+00",5,8,1,8.4601059,1980
37982,1987,"CA","USF","STF","MOORE","","1987/08/31 00:00:00+00","1987/08/31 00:00:00+00",1,8,1,23.309252,1980
37983,1987,"CA","USF","STF","RIVER II","","1987/08/30 00:00:00+00","1987/09/04 00:00:00+00",1,8,1,701.40704,1980
37984,1987,"CA","USF","STF","EVER","","1987/08/28 00:00:00+00","1987/08/29 00:00:00+00",2,8,1,519.28156,1980
37985,1987,"CA","USF","STF","CALF","","1987/05/08 00:00:00+00","1987/05/08 00:00:00+00",1,8,1,4929.293,1980
37986,1997,"CA","USF","STF","NORTH SHORE","","1997/08/06 00:00:00+00","1997/08/07 00:00:00+00",9,2,1,9.9986649,1990
37987,1997,"CA","USF","STF","LYONS","","1997/10/05 00:00:00+00","1997/10/06 00:00:00+00",3,8,1,9.6749611,1990
37988,1987,"CA","USF","STF","JARREL","","1987/09/03 00:00:00+00","1987/09/12 00:00:00+00",1,8,1,1813.5055,1980
37989,1987,"CA","USF","STF","LARSON","00000215","1987/08/30 00:00:00+00","1987/09/10 00:00:00+00",1,8,1,48086.961,1980
37990,1992,"CA","USF","STF","RUBY","","1992/09/07 00:00:00+00","1992/09/09 00:00:00+00",3,8,1,3872.9592,1990
37991,2000,"CA","USF","STF","CAMP","","2000/01/04 00:00:00+00","2000/01/11 00:00:00+00",5,6,1,41.443298,2000
37992,1991,"CA","USF","STF","MOORE","","1991/01/20 00:00:00+00","1991/01/23 00:00:00+00",5,8,1,58.845043,1990
37993,1991,"CA","USF","STF","EIGHT","","1991/09/04 00:00:00+00","1991/09/05 00:00:00+00",2,6,1,17.920048,1990
37994,2006,"CA","USF","STF","LUMSDEN","","2006/08/11 00:00:00+00","2006/08/12 00:00:00+00",3,1,1,11.637475,2000
37995,2006,"CA","USF","STF","STONE","","2006/09/24 00:00:00+00","2006/09/25 00:00:00+00",7,1,1,25.012754,2000
37996,2006,"CA","USF","STF","SAND FLAT","","2006/09/03 00:00:00+00","2006/09/07 00:00:00+00",8,6,1,177.77686,2000
37997,1984,"CA","USF","LNF","BADGER","00000000","1984/07/18 00:00:00+00","",1,8,1,1112.7726,1980
37998,1990,"CA","USF","SNF","SAVAGE","00000000","1990/08/30 00:00:00+00","1990/09/02 00:00:00+00",9,NA,NA,1942.0385,1990
38000,2008,"CA","CDF","BDU","SPRINGS","002476","2008/03/02 00:00:00+00","2008/03/05 00:00:00+00",14,1,1,87.278664,2000
38001,2008,"CA","CDF","BDU","BLUFF","002993","2008/03/16 00:00:00+00","2008/03/20 00:00:00+00",4,1,1,766.73102,2000
38002,2008,"CA","CDF","BDU","GARNET","009873","2008/09/06 00:00:00+00","2008/09/07 00:00:00+00",2,1,1,119.0969,2000
38003,2008,"CA","CDF","BDU","FOXBOROUGH","011764","2008/10/22 00:00:00+00","2008/10/22 00:00:00+00",8,2,1,324.4346,2000
38004,2008,"CA","CDF","BDU","EMERALD","010136","2008/09/12 00:00:00+00","2008/09/12 00:00:00+00",6,1,1,61.339836,2000
38005,2008,"CA","CDF","BEU","HIGHWAY_198","003906","2008/10/17 00:00:00+00","2008/10/17 00:00:00+00",10,1,1,102.60335,2000
38006,2008,"CA","CDF","BEU","BROWN","002390","2008/06/22 00:00:00+00","2008/06/25 00:00:00+00",1,2,1,3786.915,2000
38007,2008,"CA","CDF","BEU","SARGEANTS","002373","2008/06/21 00:00:00+00","2008/06/21 00:00:00+00",1,1,1,19.558861,2000
38008,2008,"CA","CDF","BEU","THOMPSON_CYN","002314","2008/06/18 00:00:00+00","2008/06/18 00:00:00+00",14,1,1,101.7847,2000
38009,2008,"CA","CDF","BEU","SAN_JUAN_GRADE","002358","2008/06/20 00:00:00+00","2008/06/20 00:00:00+00",1,5,1,21.615086,2000
38010,2008,"CA","CDF","BEU","COTTONWOOD","003008","2008/08/07 00:00:00+00","2008/08/07 00:00:00+00",2,6,1,402.39526,2000
38011,2008,"CA","BLM","CDD","CARRIZO","006747","2008/06/19 00:00:00+00","2008/06/19 00:00:00+00",10,6,1,46.81316,2000
38012,2008,"CA","BLM","CDD","MOUNTAIN","006935","2008/06/23 00:00:00+00","2008/06/23 00:00:00+00",1,2,1,52.841644,2000
38013,2008,"CA","BLM","CDD","ACOMA","006343","2008/06/07 00:00:00+00","2008/06/07 00:00:00+00",9,1,1,356.72052,2000
38014,2008,"CA","BLM","CDD","BORDER 15","008305","2008/08/06 00:00:00+00","2008/08/06 00:00:00+00",19,6,1,20.178473,2000
38015,2008,"CA","BLM","CDD","LAKE","006234","2008/06/03 00:00:00+00","2008/06/03 00:00:00+00",14,6,1,146.24678,2000
38017,2008,"CA","BLM","NOD","PAINTERS","","2008/06/21 00:00:00+00","2008/06/22 00:00:00+00",1,1,1,14.705543,2000
38018,2008,"CA","CDF","BTU","BTU LIGHTNING COMPLEX","007660","2008/07/02 00:00:00+00","2008/07/24 00:00:00+00",1,2,1,53699.332,2000
38019,2008,"CA","CDF","CZU","CASTLE","006587","2008/07/14 00:00:00+00","2008/07/21 00:00:00+00",14,1,1,19.171484,2000
38020,2008,"CA","CDF","CZU","TRABING","005581","2008/06/20 00:00:00+00","2008/06/22 00:00:00+00",10,1,1,594.26447,2000
38021,2008,"CA","CDF","CZU","MARTIN","005238","2008/06/11 00:00:00+00","2008/06/16 00:00:00+00",4,1,1,482.79041,2000
38022,2008,"CA","CDF","CZU","QUARRY","005708","2008/06/22 00:00:00+00","2008/06/22 00:00:00+00",4,1,1,210.60674,2000
38023,2008,"CA","CDF","HUU","PARADISE","003423","2008/06/21 00:00:00+00","2008/08/01 00:00:00+00",1,2,1,1071.6495,2000
38024,2008,"CA","CDF","HUU","HIGH","003395","2008/06/20 00:00:00+00","2008/06/22 00:00:00+00",1,1,1,28.824942,2000
38025,2008,"CA","CDF","HUU","LARABEE 3","003405","2008/06/20 00:00:00+00","2008/06/21 00:00:00+00",1,1,1,28.753498,2000
38026,2008,"CA","CDF","HUU","REDCREST 2","003396","2008/06/20 00:00:00+00","2008/06/21 00:00:00+00",1,1,1,30.049719,2000
38027,2008,"CA","CDF","HUU","IAQUA","004070","2008/07/12 00:00:00+00","2008/07/14 00:00:00+00",1,1,1,41.507614,2000
38028,2008,"CA","CDF","HUU","BAY","006314","2008/10/09 00:00:00+00","2008/10/09 00:00:00+00",9,1,1,56.645279,2000
38029,2008,"CA","CDF","HUU","STEWART","004969","2008/08/15 00:00:00+00","2008/08/16 00:00:00+00",11,6,1,169.04483,2000
38030,2008,"CA","CDF","HUU","CARSON","003450","2008/06/21 00:00:00+00","2008/07/04 00:00:00+00",1,6,1,65.412407,2000
38031,2008,"CA","CDF","HUU","COLONY","005560","2008/09/07 00:00:00+00","2008/09/08 00:00:00+00",7,2,1,154.66193,2000
38032,2008,"CA","CCO","KRN","TULE","","2008/04/21 00:00:00+00","2008/04/21 00:00:00+00",7,8,1,14.757909,2000
38033,2008,"CA","CCO","KRN","GRAPEVINE-08","","2008/06/06 00:00:00+00","2008/06/07 00:00:00+00",1,8,1,527.18414,2000
38034,2008,"CA","CCO","KRN","SILVER QUEEN","","2008/07/31 00:00:00+00","2008/07/31 00:00:00+00",14,8,1,42.952873,2000
38035,2008,"CA","CCO","KRN","RANCHERIA","","2008/09/08 00:00:00+00","2008/09/09 00:00:00+00",1,8,1,24.809374,2000
38036,2008,"CA","CCO","KRN","COPUS","","2008/09/01 00:00:00+00","2008/09/01 00:00:00+00",NA,8,1,31.725477,2000
38037,2008,"CA","CCO","KRN","SODA","","2008/07/10 00:00:00+00","2008/07/10 00:00:00+00",3,8,1,46.294048,2000
38038,2008,"CA","CCO","LAC","LOST","193741","2008/08/26 00:00:00+00","2008/08/26 00:00:00+00",8,7,1,167.1212,2000
38039,2008,"CA","CCO","LAC","D","202679","2008/09/06 00:00:00+00","",NA,7,NA,64.276672,2000
38040,2008,"CA","CCO","LAC","SESNON","231953","2008/10/13 00:00:00+00","",NA,7,NA,14701.308,2000
38041,2008,"CA","CCO","LAC","STORRS","110146","2008/05/16 00:00:00+00","",NA,7,NA,81.803619,2000
38042,2008,"CA","CDF","LMU","CORRAL FIRE","002759","2008/06/23 00:00:00+00","2008/07/21 00:00:00+00",1,2,NA,12434.289,2000
38043,2008,"CA","CDF","LMU","LOOKOUT FIRE","003409","2008/07/28 00:00:00+00","2008/07/29 00:00:00+00",14,1,NA,14.404425,2000
38044,2008,"CA","CDF","LNU","GEYSERS","003395","2008/05/15 00:00:00+00","2008/05/17 00:00:00+00",5,7,1,289.55447,2000
38045,2008,"CA","CDF","LNU","TAR","003400","2008/05/15 00:00:00+00","2008/05/16 00:00:00+00",11,1,1,56.55867,2000
38046,2008,"CA","CDF","LNU","CLOVERDALE","004034","2008/05/31 00:00:00+00","2008/06/01 00:00:00+00",5,1,1,17.306822,2000
38047,2008,"CA","CDF","LNU","PINE","004321","2008/06/10 00:00:00+00","2008/06/11 00:00:00+00",14,7,1,815.34424,2000
38048,2008,"CA","LRA","LNU","85","004180","2008/06/05 00:00:00+00","2008/06/05 00:00:00+00",2,2,1,319.56448,2000
38049,2008,"CA","CDF","LNU","NIESTRATH","004603","2008/06/17 00:00:00+00","2008/06/17 00:00:00+00",11,1,1,3.160265,2000
38050,2008,"CA","CDF","LNU","KELLY","004691","2008/06/19 00:00:00+00","2008/06/19 00:00:00+00",14,5,1,32.615746,2000
38051,2008,"CA","CDF","LNU","20","004633","2008/06/18 00:00:00+00","2008/06/19 00:00:00+00",10,2,1,47.913807,2000
38052,2008,"CA","CDF","LNU","INDIAN","002275","2008/04/03 00:00:00+00","2008/04/03 00:00:00+00",7,1,1,27.154278,2000
38053,2008,"CA","CDF","LNU","WALKER","004843","2008/06/22 00:00:00+00","2008/07/05 00:00:00+00",10,7,1,11172.997,2000
38054,2008,"CA","CDF","LNU","AETNA","006598","2008/08/14 00:00:00+00","2008/08/14 00:00:00+00",11,7,1,76.700264,2000
38055,2008,"CA","CDF","LNU","CAPELL","006635","2008/08/15 00:00:00+00","2008/08/15 00:00:00+00",14,5,1,110.40227,2000
38056,2008,"CA","CDF","LNU","RED","006732","2008/08/18 00:00:00+00","2008/08/19 00:00:00+00",11,5,1,161.04657,2000
38057,2008,"CA","CDF","LNU","DEER","008342","2008/10/10 00:00:00+00","2008/10/12 00:00:00+00",10,2,1,233.10208,2000
38058,2008,"CA","CDF","LNU","WILD","004790","2008/06/21 00:00:00+00","2008/06/27 00:00:00+00",14,7,1,4101.9766,2000
38059,2008,"CA","CDF","MEU","HARDY CREEK LIGHTNING","004973","2008/06/21 00:00:00+00","2008/07/11 00:00:00+00",1,1,1,5354.2163,2000
38060,2008,"CA","CDF","MEU","LOST PIPE","005136","2008/07/04 00:00:00+00","2008/07/10 00:00:00+00",1,1,1,1187.171,2000
38061,2008,"CA","CDF","MEU","MIDDLE","004807","2008/06/23 00:00:00+00","2008/07/15 00:00:00+00",1,1,1,2067.1433,2000
38062,2008,"CA","CDF","MEU","BRUSHY 3 ","004669","2008/06/21 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,327.01642,2000
38063,2008,"CA","CDF","MEU","TABLE MTN","004608","2008/06/20 00:00:00+00","2008/06/26 00:00:00+00",1,1,1,145.87822,2000
38064,2008,"CA","CDF","MEU","INDIAN","004884","2008/06/26 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,2095.8936,2000
38065,2008,"CA","CDF","MEU","COWSHED  LIGHTNING","004655","2008/06/21 00:00:00+00","2008/07/15 00:00:00+00",1,1,1,4465.6807,2000
38066,2008,"CA","CDF","MEU","WILLIAMS","004682","2008/06/21 00:00:00+00","2008/06/27 00:00:00+00",1,1,1,444.71323,2000
38067,2008,"CA","CDF","MEU","LOW GAP","005160","2008/07/04 00:00:00+00","2008/07/15 00:00:00+00",1,1,1,1347.4325,2000
38068,2008,"CA","CDF","MEU","HORSE","005164","2008/06/28 00:00:00+00","2008/07/04 00:00:00+00",1,1,1,576.28558,2000
38069,2008,"CA","CDF","MEU","LINCOLN","004597","2008/06/20 00:00:00+00","2008/06/22 00:00:00+00",1,1,1,20.352142,2000
38070,2008,"CA","CDF","MEU","BRUSHY 8","004688","2008/06/21 00:00:00+00","2008/07/10 00:00:00+00",1,1,1,96.79557,2000
38071,2008,"CA","CDF","MEU","BRUSHY 5","005151","2008/06/21 00:00:00+00","2008/06/25 00:00:00+00",1,1,1,91.51268,2000
38072,2008,"CA","CDF","MEU","BRUSHY 4","005150","2008/07/04 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,181.14537,2000
38073,2008,"CA","CDF","MEU","RED MOUNTAIN LIGHTNING","004695","2008/06/21 00:00:00+00","2008/08/01 00:00:00+00",1,1,1,7513.3062,2000
38074,2008,"CA","CDF","MEU","JACKS","004608","2008/06/20 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,729.33514,2000
38075,2008,"CA","CDF","MEU","CLIFF RIDGE","004752","2008/06/22 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,4657.5635,2000
38076,2008,"CA","CDF","MEU","NAVARRO","004657","2008/06/21 00:00:00+00","2008/06/26 00:00:00+00",1,1,1,1852.7402,2000
38077,2008,"CA","CDF","MEU","JACK SMITH","005155","2008/07/04 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,1537.7343,2000
38078,2008,"CA","CDF","MEU","ORR SERIES","005165","2008/07/04 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,3416.3389,2000
38079,2008,"CA","CDF","MEU","OSO","004673","2008/06/21 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,228.31329,2000
38080,2008,"CA","CDF","MEU","LITTLE JUAN CREEK (MRC)","004941","2008/06/27 00:00:00+00","2008/07/15 00:00:00+00",1,1,1,326.70261,2000
38081,2008,"CA","CDF","MEU","JAMESON","005152","2008/07/04 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,879.78223,2000
38082,2008,"CA","CDF","MEU","BUTCH","005132","2008/07/04 00:00:00+00","2008/07/04 00:00:00+00",1,1,1,2367.2373,2000
38083,2008,"CA","CDF","MEU","SHAMROCK EAST","004691","2008/06/21 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,481.00174,2000
38084,2008,"CA","CDF","MEU","TRAVIS 1","005227","2008/07/05 00:00:00+00","2008/07/05 00:00:00+00",1,1,1,1171.2313,2000
38085,2008,"CA","CDF","MEU","SUGARLOAF","004696","2008/06/21 00:00:00+00","2008/07/09 00:00:00+00",1,1,1,6927.8164,2000
38086,2008,"CA","CDF","MEU","BURGER CREEK","005170","2008/07/04 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,451.64163,2000
38087,2008,"CA","CDF","MEU","SHAMROCK","004608","2008/06/20 00:00:00+00","2008/06/25 00:00:00+00",1,1,1,51.64262,2000
38088,2008,"CA","CDF","MEU","BRUSHY 1","004639","2008/06/21 00:00:00+00","2008/06/26 00:00:00+00",1,1,1,391.31631,2000
38089,2008,"CA","CDF","MEU","BLUE SLIDE 1","005127","2008/07/04 00:00:00+00","2008/07/14 00:00:00+00",1,1,1,186.12723,2000
38090,2008,"CA","CDF","MEU","TRAVIS 3","005147","2008/07/04 00:00:00+00","2008/07/04 00:00:00+00",1,1,1,24.538754,2000
38091,2008,"CA","CDF","MEU","CASOOSE CREEK","005139","2008/07/04 00:00:00+00","2008/07/04 00:00:00+00",1,1,1,370.97186,2000
38092,2008,"CA","CDF","MEU","MIDDLE OUTLET LIGHTNING","005180","2008/07/04 00:00:00+00","2008/07/15 00:00:00+00",1,1,1,134.85677,2000
38093,2008,"CA","CDF","MEU","BRUSHY 2","005149","2008/07/04 00:00:00+00","2008/07/08 00:00:00+00",1,1,1,9.9959898,2000
38094,2008,"CA","CDF","MEU","MURPHY RIDGE","005130","2008/07/04 00:00:00+00","2008/07/04 00:00:00+00",1,1,1,271.55746,2000
38095,2008,"CA","CDF","MEU","PANTHER BASIN","005143","2008/07/04 00:00:00+00","2008/07/10 00:00:00+00",1,1,1,68.324638,2000
38096,2008,"CA","CDF","MEU","BRUSHY 6","004706","2008/06/21 00:00:00+00","2008/07/10 00:00:00+00",1,1,1,30.525967,2000
38097,2008,"CA","CDF","MEU","BRUSHY 7","004689","2008/06/21 00:00:00+00","2008/06/25 00:00:00+00",1,1,1,141.44373,2000
38098,2008,"CA","CDF","MEU","FOLSOM","004656","2008/06/21 00:00:00+00","2008/07/08 00:00:00+00",1,1,1,90.548355,2000
38099,2008,"CA","CDF","MEU","RIDEOUT","004732","2008/06/21 00:00:00+00","2008/07/08 00:00:00+00",1,1,1,25.641045,2000
38100,2008,"CA","CDF","MEU","1-21 PORK LIGHTNING","005129","2008/07/04 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,403.07938,2000
38101,2008,"CA","CDF","MEU","TWO ROCK","004602","2008/06/20 00:00:00+00","2008/06/21 00:00:00+00",1,1,1,4.1119633,2000
38102,2008,"CA","CDF","MEU","5-12 WHIPPLE LIGHTNING","004658","2008/06/21 00:00:00+00","2008/06/30 00:00:00+00",1,1,1,11.753843,2000
38103,2008,"CA","CDF","MEU","SHAMROCK WEST","004699","2008/06/21 00:00:00+00","2008/07/12 00:00:00+00",1,1,1,45.767689,2000
38104,2008,"CA","CDF","MEU","BLUE NOSE","005144","2008/07/04 00:00:00+00","2008/07/04 00:00:00+00",1,1,1,50.62064,2000
38105,2008,"CA","CDF","MEU","1-11 RAY SPRINGS LIGHTNING","005224","2008/06/26 00:00:00+00","2008/07/05 00:00:00+00",1,1,1,0.17726505,2000
38106,2008,"CA","CDF","MEU","RIVER 2","004608","2008/06/20 00:00:00+00","2008/07/06 00:00:00+00",1,1,1,6.0076723,2000
38107,2008,"CA","CDF","MEU","RIVER 1","005184","2008/07/04 00:00:00+00","2008/07/06 00:00:00+00",1,1,1,0.83348203,2000
38108,2008,"CA","CDF","MEU","LEONARD LAKE","005161","2008/06/27 00:00:00+00","2008/07/04 00:00:00+00",1,1,1,0.1475583,2000
38109,2008,"CA","CDF","MEU","RED HILL","004608","2008/06/20 00:00:00+00","2008/07/15 00:00:00+00",1,1,1,42.383057,2000
38110,2008,"CA","CDF","MEU","BURNS FLAT","004608","2008/06/20 00:00:00+00","2008/06/30 00:00:00+00",1,1,1,28.970266,2000
38111,2008,"CA","CDF","MEU","BELL SPRINGS","005169","2008/07/04 00:00:00+00","2008/07/09 00:00:00+00",1,1,1,89.971924,2000
38112,2008,"CA","CDF","MEU","NORTHFORK CAMP","004704","2008/06/21 00:00:00+00","2008/07/06 00:00:00+00",1,1,1,8.5124903,2000
38113,2008,"CA","CDF","MEU","ALBION RIVER","004607","2008/06/20 00:00:00+00","2008/06/21 00:00:00+00",1,1,1,2.1011286,2000
38114,2008,"CA","CDF","MEU","5-10 CAVANAUGH LIGHTNING","004652","2008/06/21 00:00:00+00","2008/07/09 00:00:00+00",1,1,1,23.629,2000
38115,2008,"CA","CDF","MEU","4 MILE","004608","2008/06/20 00:00:00+00","2008/07/19 00:00:00+00",1,1,1,6.2583494,2000
38116,2008,"CA","CDF","MEU","RUNNING SPRINGS","004608","2008/06/20 00:00:00+00","2008/06/21 00:00:00+00",1,1,1,11.790202,2000
38117,2008,"CA","CDF","MEU","ARCHER","004608","2008/06/20 00:00:00+00","2008/07/09 00:00:00+00",1,1,1,7.7443037,2000
38118,2008,"CA","CDF","MEU","SKUNK 1","005131","2008/07/04 00:00:00+00","2008/07/08 00:00:00+00",1,1,1,8.0731382,2000
38119,2008,"CA","CDF","MEU","1-6 SKUNK 2 LIGHTNING","005131","2008/06/25 00:00:00+00","2008/07/04 00:00:00+00",1,1,1,1.9136788,2000
38120,2008,"CA","CDF","MMU","TELEGRAPH","009779","2008/07/25 00:00:00+00","2008/08/01 00:00:00+00",9,3,1,34083.801,2000
38121,2008,"CA","CDF","MMU","41 FIRE","007347","2008/06/10 00:00:00+00","2008/06/11 00:00:00+00",10,6,1,2592.2812,2000
38122,2008,"CA","CDF","MMU","OLD TOLL","007976","2008/06/21 00:00:00+00","2008/06/23 00:00:00+00",1,1,1,78.367455,2000
38123,2008,"CA","CDF","MMU","ROMERO","009594","2008/07/21 00:00:00+00","2008/07/22 00:00:00+00",10,6,1,766.04382,2000
38124,2008,"CA","CDF","MMU","ROAD 600","007985","2008/06/21 00:00:00+00","2008/06/22 00:00:00+00",1,1,1,2.0170197,2000
38125,2008,"CA","CDF","MMU","HWY 140","007972","2008/06/21 00:00:00+00","2008/06/23 00:00:00+00",1,1,1,1566.2887,2000
38126,2008,"CA","CDF","MMU","MILLERTON","007784","2008/06/18 00:00:00+00","2008/06/19 00:00:00+00",14,1,1,175.1232,2000
38127,2008,"CA","CDF","MMU","COTTONWOOD","009015","2008/07/10 00:00:00+00","2008/07/11 00:00:00+00",10,6,1,796.5697,2000
38128,2008,"CA","CDF","MMU","INDIAN PEAK","007986","2008/06/21 00:00:00+00","2008/06/23 00:00:00+00",1,1,1,48.655048,2000
38129,2008,"CA","CCO","MRN","ANGEL ISLAND FIRE","082428","2008/10/13 00:00:00+00","2008/10/14 00:00:00+00",8,1,1,302.99091,2000
38130,2008,"CA","CCO","MRN","BEACH FIRE","081477","2008/06/22 00:00:00+00","2008/06/22 00:00:00+00",11,1,1,6.7115936,2000
38131,2008,"CA","CDF","MVU","MONTE","007753","2008/08/01 00:00:00+00","2008/08/02 00:00:00+00",2,6,1,217.44264,2000
38132,2008,"CA","CDF","MVU","HARBISON","005482","2008/06/07 00:00:00+00","2008/06/07 00:00:00+00",14,4,1,84.89357,2000
38133,2008,"CA","CDF","MVU","BORDER #14","007817","2008/08/02 00:00:00+00","2008/08/03 00:00:00+00",14,6,1,124.74847,2000
38134,2008,"CA","CDF","MVU","SHOCKEY","010642","2008/10/14 00:00:00+00","2008/10/14 00:00:00+00",NA,4,1,131.36102,2000
38135,2008,"CA","CDF","MVU","CARRIZO","007879","2008/08/04 00:00:00+00","2008/08/04 00:00:00+00",14,6,1,12.412342,2000
38136,2008,"CA","CDF","NEU","WISE","012393","2008/06/11 00:00:00+00","2008/06/11 00:00:00+00",14,1,1,92.317459,2000
38137,2008,"CA","CDF","NEU","BASELINE","012702","2008/06/15 00:00:00+00","2008/06/15 00:00:00+00",7,1,1,12.635722,2000
38138,2008,"CA","CDF","NEU","RIFLE","010021","2008/05/11 00:00:00+00","2008/05/11 00:00:00+00",9,1,1,18.570866,2000
38139,2008,"CA","CDF","NEU","SUNSET","021764","2008/10/11 00:00:00+00","2008/10/11 00:00:00+00",10,1,1,49.575794,2000
38140,2008,"CA","CDF","NEU","SPENCEVILLE","020381","2008/09/21 00:00:00+00","2008/09/21 00:00:00+00",9,1,1,14.097392,2000
38141,2008,"CA","CDF","NEU","SHOOTING","017245","2008/08/11 00:00:00+00","2008/08/12 00:00:00+00",9,1,1,20.244179,2000
38142,2008,"CA","LRA","NEU","RIEGO","019719","2008/09/12 00:00:00+00","2008/09/12 00:00:00+00",14,1,1,26.457958,2000
38143,2008,"CA","CDF","NEU","PLANTZ","018865","2008/09/01 00:00:00+00","2008/09/01 00:00:00+00",14,1,1,10.030849,2000
